Pupil Diameter,Movement,ECAM and MFD,External,FCU,LDG,MCDU,ND,PFD,Others
,EyesNotFound,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
,EyesNotFound,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8762819250003947,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9172838475077625,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9527043564800959,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9773913778850556,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9866221771929972,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9947796277442013,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0123825473546941,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0342788619921366,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.040289615029866,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0445830100568154,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0447976798081628,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0445830100568154,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0447976798081628,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0447976798081628,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0486617353324175,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0503790933431973,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0508084328458922,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0514524420999347,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0583218741430538,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.060253901905181,Fixation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0641179574294357,Fixation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.061112580910571,Fixation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0645472969321306,Fixation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.061112580910571,Fixation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0662646549429105,Fixation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0621859296673086,Fixation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.066049985191563,Fixation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
