Pupil Diameter,Movement,ECAM and MFD,External,FCU,LDG,MCDU,ND,PFD,Others
0.9791207272102007,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9768450253456795,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9757071744134189,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9751382489472888,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9764657417015927,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9781725180999836,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9785518017440704,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9812067872526784,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9831032054731126,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9829135636510691,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9836721309392429,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9849996236935468,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9863271164478508,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9874649673801114,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9874649673801114,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9868960419139811,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9868960419139811,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9863271164478508,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9855685491596771,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9834824891171994,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9821549963628955,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9813964290747217,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9812067872526784,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9812067872526784,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9812067872526784,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9808275036085914,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9810171454306349,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9808275036085914,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9812067872526784,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9812067872526784,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9825342800069823,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9825342800069823,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9821549963628955,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9810171454306349,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9804482199645046,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9800689363204178,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9787414435661137,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9764657417015927,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9749486071252453,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9724832634386809,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9719143379725506,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9713454125064203,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9705868452182467,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9694489942859861,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9692593524639426,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9686904269978123,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.968500785175769,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9683111433537255,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9667940087773781,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9666043669553347,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9650872323789873,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9647079487349004,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9647079487349004,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9641390232687701,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9641390232687701,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9648975905569438,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9654665160230741,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9660354414892044,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9675525760655518,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9688800688198558,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9709661288623335,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9722936216166373,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9732418307268544,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9736211143709415,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9741900398370715,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9760864580575059,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9760864580575059,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9787414435661137,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9810171454306349,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9812067872526784,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9834824891171994,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9844306982274166,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9876546092021548,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9887924601344154,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9908785201768929,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9914474456430232,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.992206012931197,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9946713566177615,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9969470584822825,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9986538348806734,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9996020439908905,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0013088203892815,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0018777458554118,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0028259549656289,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0028259549656289,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0041534477199328,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0041534477199328,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0039638058978892,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.003774164075846,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.003774164075846,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.003774164075846,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0045327313640195,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0045327313640195,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0045327313640195,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0045327313640195,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0039638058978892,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0032052386097157,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9925852965752838,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9887924601344154,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9867064000919377,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9831032054731126,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9831032054731126,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9840514145833297,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9840514145833297,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9840514145833297,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9838617727612863,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.983292847295156,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9831032054731126,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9831032054731126,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9834824891171994,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9838617727612863,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9840514145833297,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9838617727612863,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9836721309392429,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9834824891171994,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9829135636510691,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9829135636510691,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9829135636510691,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9827239218290258,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9827239218290258,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9829135636510691,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9844306982274166,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9840514145833297,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.913125373139089,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6339726110911681,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6339726110911681,EyesNotFound,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6339726110911681,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.86666312673845,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9537087230563818,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9554154994547727,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9576912013192936,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9700179197521164,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9715350543284638,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9844306982274166,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9840514145833297,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9821549963628955,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9785518017440704,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9779828762779401,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9772243089897663,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.977034667167723,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9831032054731126,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9825342800069823,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9817757127188086,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.979689652676331,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9760864580575059,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9705868452182467,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9688800688198558,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9679318597096387,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9664147251332913,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9673629342435084,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9690697106418993,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9696386361080296,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.971724696150507,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.971724696150507,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.971724696150507,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9726729052607241,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9726729052607241,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9781725180999836,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9781725180999836,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9783621599220269,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9736211143709415,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9732418307268544,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
