Pupil Diameter,Movement,ECAM and MFD,External,FCU,LDG,MCDU,ND,PFD,Others
1.014580934722124,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0174543616742207,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0174543616742207,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.016931920410203,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.016931920410203,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0164094791461855,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0164094791461855,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.046188631195187,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.04984572004331,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0506293819393364,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0506293819393364,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0506293819393364,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0333888202267565,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.031560275802695,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.031560275802695,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0320827170667126,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0354785852828268,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0367846884428706,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0378295709709058,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.036523467810862,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0370459090748796,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0367846884428706,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.007266757025878,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0059606538658339,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0059606538658339,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0054382126018164,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0020423443857023,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0020423443857023,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0020423443857023,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0051769919698077,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0056994332338252,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0056994332338252,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0059606538658339,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0083116395539131,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0190216854662733,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0190216854662733,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0190216854662733,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.017193141042212,Fixation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0151033759861416,Fixation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0130136109300711,Fixation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0124911696660537,Fixation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0111850665060098,Fixation,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
