Pupil Diameter,Movement,ECAM and MFD,External,FCU,LDG,MCDU,ND,PFD,Others
1.0136775751526563,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.012295130454187,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0116039081049524,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0071109628349268,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.006592546073001,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0093574354699395,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.010048657819174,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0136775751526563,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.013850380739965,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0209354098196204,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.013850380739965,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0228362712800156,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0152328254384344,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0235274936292504,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0166152701369038,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0157512422003603,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0152328254384344,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0121223248668783,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0098758522318656,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0095302410572482,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0124679360414957,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0128135472161128,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.013331963978039,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0128135472161128,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0124679360414957,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.013850380739965,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.013850380739965,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0181705204226819,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.018516131597299,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0166152701369038,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0155784366130516,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0107398801684089,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0093574354699395,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0084934075333962,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.011258296930335,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.008666213120705,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.010221463406483,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.008666213120705,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.010221463406483,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0074565740095442,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0084934075333962,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0052101013745316,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0067653516603094,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0024452119775928,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0059013237237662,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.998643489056802,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0059013237237662,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.001753989628358,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0060741293110749,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0020996008029754,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0062469348983836,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0060741293110749,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0078021851841614,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0057285181364575,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0088390187080136,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0057285181364575,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0095302410572482,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.009703046644557,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0124679360414957,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0160968533749777,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0188617427719164,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.017997714835373,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0188617427719164,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.017997714835373,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0188617427719164,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0152328254384344,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0034820455014448,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0010627672791235,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0033092399141361,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.00279082315221,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0079749907714701,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.010048657819174,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0109126857557176,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.00538290696184,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0083206019460875,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0062469348983836,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0078021851841614,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0060741293110749,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.007629379596853,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0081477963587788,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0119495192795696,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0116039081049524,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0152328254384344,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0131591583907305,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.014887214263817,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0186889371846077,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0173064924861384,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0160968533749777,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0164424645495949,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0166152701369038,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0166152701369038,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0166152701369038,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0162696589622864,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0176521036607558,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0176521036607558,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0186889371846077,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0188617427719164,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0202441874703858,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0190345483592251,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0164424645495949,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0166152701369038,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0157512422003603,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0162696589622864,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0131591583907305,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0147144086765083,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0107398801684089,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0129863528034215,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0091846298826308,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0124679360414957,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0110854913430263,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0103942689937917,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0103942689937917,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.008666213120705,Fixation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0001987393425802,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9381615334987677,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9372975055622244,EyesNotFound,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9362606720383723,EyesNotFound,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.938507144673385,EyesNotFound,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9407536173083977,EyesNotFound,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9431728955307191,EyesNotFound,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9421360620068671,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9421360620068671,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9433457011180276,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9372975055622244,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9334957826414336,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9445553402291884,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9665016498173895,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9642551771823767,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9682297056904762,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9677112889285501,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9754875403574402,Unclassified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9822269582624784,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.00538290696184,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0107398801684089,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0318221618200667,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0288844668358192,Saccade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0309581338835232,Fixation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0333774121058448,Fixation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0392528020743395,Fixation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0333774121058448,Fixation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.033204606518536,Fixation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0345870512170052,Fixation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0323405785819926,Fixation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
