Pupil Diameter,Movement,ECAM and MFD,External,FCU,LDG,MCDU,ND,PFD,Others
1.143415287698061,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1317731023284094,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1424610102087454,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.13120053583482,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1416975882172928,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1331090908134516,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1415067327194297,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.133681657307041,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1415067327194297,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1344450792984935,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1424610102087454,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1346359347963568,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.142079299213019,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1346359347963568,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.141888443715156,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1344450792984935,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1397890332386615,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1342542238006303,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1390256112472088,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1308188248390938,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.13788047826003,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1287194143625994,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1371170562685775,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1287194143625994,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1369262007707144,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1287194143625994,Fixation,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
